ean,nombre,precio,descuento,imagen_link
7702088902315,,NoneNone,,
7702088902452,,NoneNone,,
7702088902513,,NoneNone,,
7702088902520,,NoneNone,,
7702088902568,,NoneNone,,
7702088902575,,NoneNone,,
7702088902582,,NoneNone,,
7702088902599,,NoneNone,,
7702088902605,,NoneNone,,
7702088902612,,NoneNone,,
7702088902629,,NoneNone,,
7702088902636,,NoneNone,,
7702088902643,,NoneNone,,
7702088902834,,NoneNone,,
7702088960728,,NoneNone,,
7702090004441,,NoneNone,,
7702090014761,,NoneNone,,
7702090025064,,NoneNone,,
7702090025453,,NoneNone,,
7702090025828,,NoneNone,,
7702090026771,,NoneNone,,
7702090027006,,NoneNone,,
7702090027013,,NoneNone,,
7702090027945,,NoneNone,,
7702090029109,,NoneNone,,
7702090029451,,NoneNone,,
7702090029680,,NoneNone,,
7702090032284,,NoneNone,,
7702090032574,,NoneNone,,
7702090032598,,NoneNone,,
7702090034004,,NoneNone,,
7702090034325,,NoneNone,,
7702090035001,,NoneNone,,
7702090035407,,NoneNone,,
7702090035612,,NoneNone,,
7702090036053,,NoneNone,,
7702090037869,,NoneNone,,
7702090039245,,NoneNone,,
7702090039665,,NoneNone,,
7702090039993,,NoneNone,,
7702090041866,,NoneNone,,
7702090042849,,NoneNone,,
7702090042962,,NoneNone,,
7702090044557,,NoneNone,,
7702090048117,,NoneNone,,
7702090048322,,NoneNone,,
7702090048520,,NoneNone,,
7702090049350,,NoneNone,,
7702090049602,,NoneNone,,
7702090050929,,NoneNone,,
7702090051704,,NoneNone,,
7702090051896,,NoneNone,,
7702090060737,,NoneNone,,
7702090064292,,NoneNone,,
7702090065039,,NoneNone,,
7702090065527,,NoneNone,,
7702097031051,,NoneNone,,
7702097031563,,NoneNone,,
7702097031716,,NoneNone,,
7702097031877,,NoneNone,,
7702097032034,,NoneNone,,
7702097032072,,NoneNone,,
7702097032300,,NoneNone,,
7702097035301,,NoneNone,,
7702097036827,,NoneNone,,
7702097037244,,NoneNone,,
7702097037435,,NoneNone,,
7702097038524,,NoneNone,,
7702097038531,,NoneNone,,
7702097038777,,NoneNone,,
7702097038784,,NoneNone,,
7702097039149,,NoneNone,,
7702097039279,,NoneNone,,
7702097039507,,NoneNone,,
7702097039996,,NoneNone,,
7702097049834,,NoneNone,,
7702097049919,,NoneNone,,
7702097064264,,NoneNone,,
7702097065650,,NoneNone,,
7702097065742,,NoneNone,,
7702097065872,,NoneNone,,
7702097066152,,NoneNone,,
7702097066695,,NoneNone,,
7702097066961,,NoneNone,,
7702097067043,,NoneNone,,
7702097067050,,NoneNone,,
7702097067074,,NoneNone,,
7702097067241,,NoneNone,,
7702097067258,,NoneNone,,
7702097067494,,NoneNone,,
7702097067920,,NoneNone,,
7702097068132,,NoneNone,,
7702097089618,,NoneNone,,
7702097123381,,NoneNone,,
7702097127822,,NoneNone,,
7702097128263,,NoneNone,,
7702097128270,,NoneNone,,
7702097128287,,NoneNone,,
7702098010161,,NoneNone,,
7702098038882,,NoneNone,,
7702103000132,,NoneNone,,
7702103000392,,NoneNone,,
7702103000897,,NoneNone,,
7702103001146,,NoneNone,,
7702103002211,,NoneNone,,
7702103002228,,NoneNone,,
7702103002235,,NoneNone,,
7702103002495,,NoneNone,,
7702103002655,,NoneNone,,
7702103002761,,NoneNone,,
7702103008381,,NoneNone,,
7702103008794,,NoneNone,,
7702103015150,,NoneNone,,
7702103016126,,NoneNone,,
7702103038029,,NoneNone,,
7702103097231,,NoneNone,,
7702103111937,,NoneNone,,
7702103281340,,NoneNone,,
7702103301017,,NoneNone,,
7702103302359,,NoneNone,,
7702103322142,,NoneNone,,
7702103496102,,NoneNone,,
7702103881496,,NoneNone,,
7702103881526,,NoneNone,,
7702103883032,,NoneNone,,
7702103979735,,NoneNone,,
7702104011762,,NoneNone,,
7702108200315,,NoneNone,,
7702108201770,,NoneNone,,
7702108203606,,NoneNone,,
7702108205631,,NoneNone,,
7702108206768,,NoneNone,,
7702108206775,,NoneNone,,
7702108206812,,NoneNone,,
7702108206874,,NoneNone,,
7702108207819,,NoneNone,,
7702109000006,,NoneNone,,
7702109000020,,NoneNone,,
7702109000082,,NoneNone,,
7702109004172,,NoneNone,,
7702109005131,,NoneNone,,
7702109005285,,NoneNone,,
7702109006251,,NoneNone,,
7702109006329,,NoneNone,,
7702109007142,,NoneNone,,
7702109007180,,NoneNone,,
7702109007227,,NoneNone,,
7702109007340,,NoneNone,,
7702109007357,,NoneNone,,
7702109007555,,NoneNone,,
7702109007951,,NoneNone,,
7702109008323,,NoneNone,,
7702109009504,,NoneNone,,
7702109009528,,NoneNone,,
7702109009825,,NoneNone,,
7702109012085,,NoneNone,,
7702109012337,,NoneNone,,
7702109012726,,NoneNone,,
7702109012733,,NoneNone,,
7702109012948,,NoneNone,,
7702109013020,,NoneNone,,
7702109013082,,NoneNone,,
7702109014355,,NoneNone,,
7702109014362,,NoneNone,,
7702109014379,,NoneNone,,
7702109014881,,NoneNone,,
7702109014898,,NoneNone,,
7702109016885,,NoneNone,,
7702109018285,,NoneNone,,
7702109018469,,NoneNone,,
7702109018667,,NoneNone,,
7702109022787,,NoneNone,,
7702109100607,,NoneNone,,
7702110111005,,NoneNone,,
7702110210029,,NoneNone,,
7702110311016,,NoneNone,,
7702110440242,,NoneNone,,
7702110602589,,NoneNone,,
7702110623256,,NoneNone,,
7702110624093,,NoneNone,,
7702110624109,,NoneNone,,
7702110624321,,NoneNone,,
7702110624437,,NoneNone,,
7702110625953,,NoneNone,,
7702111016132,,NoneNone,,
7702111022805,,NoneNone,,
7702111408395,,NoneNone,,
7702111490307,,NoneNone,,
7702111510807,,NoneNone,,
7702111523197,,NoneNone,,
7702113002065,,NoneNone,,
7702113018752,,NoneNone,,
7702113023619,,NoneNone,,
7702113030747,,NoneNone,,
7702113038538,,NoneNone,,
7702113041859,,NoneNone,,
7702113616385,SHAMPOO MUSS 3D RIZOS 400ML + ACONDICIONADOR X 400 GRATIS CREMA X 300G ,22560,,https://olimpica.vtexassets.com/arquivos/ids/481617-800-auto?width=800&height=auto&aspect=true
7702113632354,SHAMPOO VITANE ANTICAIDA X 400ML + ACONDICIONADOR X 400ML ,19200,,https://olimpica.vtexassets.com/arquivos/ids/481619-800-auto?width=800&height=auto&aspect=true
7702113698466,,NoneNone,,
7702113698497,,NoneNone,,
7702116001034,,NoneNone,,
7702116001041,,NoneNone,,
7702116002239,,NoneNone,,
7702116002253,,NoneNone,,
7702117001378,,NoneNone,,
7702117002461,,NoneNone,,
7702117003402,,NoneNone,,
7702117004010,,NoneNone,,
7702117004294,,NoneNone,,
7702117005598,,NoneNone,,
7702117008384,,NoneNone,,
7702117010189,,NoneNone,,
7702117010431,,NoneNone,,
7702117010493,,NoneNone,,
7702117010516,,NoneNone,,
7702117010523,,NoneNone,,
7702117010677,,NoneNone,,
7702117010738,,NoneNone,,
7702117011179,,NoneNone,,
7702117011292,,NoneNone,,
7702117011315,,NoneNone,,
7702117011506,,NoneNone,,
7702117012176,,NoneNone,,
7702117012329,,NoneNone,,
7702117012701,,NoneNone,,
7702117012756,,NoneNone,,
7702117012848,,NoneNone,,
7702117013012,,NoneNone,,
7702117013029,,NoneNone,,
7702117013531,,NoneNone,,
7702117013609,,NoneNone,,
7702117014644,,NoneNone,,
7702117014651,,NoneNone,,
7702117014798,,NoneNone,,
7702117014804,,NoneNone,,
7702117014811,,NoneNone,,
7702117015160,,NoneNone,,
7702117110681,,NoneNone,,
7702117120710,,NoneNone,,
7702117130184,,NoneNone,,
7702117130689,,NoneNone,,
7702117130917,,NoneNone,,
7702117130931,,NoneNone,,
7702117131556,,NoneNone,,
7702117131563,,NoneNone,,
7702117131594,,NoneNone,,
7702117161126,,NoneNone,,
7702117163472,,NoneNone,,
7702117164363,,NoneNone,,
7702117164837,,NoneNone,,
7702118303044,,NoneNone,,
7702118303105,,NoneNone,,
7702118800697,,NoneNone,,
7702118801144,JABON LEMAITRE AZUFRE 100 GRAMOS ,6800None,,https://olimpica.vtexassets.com/arquivos/ids/481647-800-auto?width=800&height=auto&aspect=true
7702120003161,,NoneNone,,
7702120004403,,NoneNone,,
7702120004564,,NoneNone,,
7702120004588,,NoneNone,,
7702120004793,,NoneNone,,
7702120004816,,NoneNone,,
7702120006186,,NoneNone,,
7702120006759,,NoneNone,,
7702120007657,,NoneNone,,
7702120007688,,NoneNone,,
7702120007961,,NoneNone,,
7702120007978,,NoneNone,,
7702120007985,,NoneNone,,
7702120007992,,NoneNone,,
7702120008456,,NoneNone,,
7702120008579,,NoneNone,,
7702120009095,,NoneNone,,
7702120009217,,NoneNone,,
7702120009408,,NoneNone,,
7702120009514,,NoneNone,,
7702120009613,,NoneNone,,
7702120009682,,NoneNone,,
7702120009781,,NoneNone,,
7702120010152,,NoneNone,,
7702120010176,,NoneNone,,
7702120010268,,NoneNone,,
7702120010503,,NoneNone,,
7702120011074,,NoneNone,,
7702120011326,,NoneNone,,
7702120012026,,NoneNone,,
7702120012064,,NoneNone,,
7702120012255,,NoneNone,,
7702120110142,,NoneNone,,
7702120125054,,NoneNone,,
7702120136715,,NoneNone,,
7702121047171,,NoneNone,,
7702121221038,,NoneNone,,
7702123001188,,NoneNone,,
7702123008354,,NoneNone,,
7702123008828,,NoneNone,,
7702123008835,,NoneNone,,
7702123008880,,NoneNone,,
7702123009009,,NoneNone,,
7702123009016,,NoneNone,,
7702123009481,,NoneNone,,
7702123009535,,NoneNone,,
7702123011019,,NoneNone,,
7702123462194,,NoneNone,,
7702123603986,,NoneNone,,
7702126009617,,NoneNone,,
7702127286406,,NoneNone,,
7702127648822,,NoneNone,,
7702127909015,,NoneNone,,
7702129001083,,NoneNone,,
7702129001267,,NoneNone,,
7702129001847,,NoneNone,,
7702129005456,,NoneNone,,
7702129011433,,NoneNone,,
7702129012041,,NoneNone,,
7702129012119,,NoneNone,,
7702129014182,,NoneNone,,
7702129018401,,NoneNone,,
7702129020251,,NoneNone,,
7702129020589,,NoneNone,,
7702129030328,MANTEQUILLA COLANTA 30 g X10 ,6880None,,https://olimpica.vtexassets.com/arquivos/ids/497462-800-auto?width=800&height=auto&aspect=true
7702129036030,,NoneNone,,
7702129041003,,NoneNone,,
7702129041010,,NoneNone,,
7702129041027,,NoneNone,,
7702129041126,,NoneNone,,
7702129041195,,NoneNone,,
7702129041539,,NoneNone,,
7702129041911,,NoneNone,,
7702129043014,,NoneNone,,
7702129043137,,NoneNone,,
7702129043656,,NoneNone,,
7702129043663,,NoneNone,,
7702129043670,,NoneNone,,
7702129044127,,NoneNone,,
7702129044400,,NoneNone,,
7702129045476,,NoneNone,,
7702129045490,,NoneNone,,
7702129045506,,NoneNone,,
7702129046091,,NoneNone,,
7702129046190,,NoneNone,,
7702129046367,,NoneNone,,
7702129047265,,NoneNone,,
7702129050432,,NoneNone,,
7702129050494,,NoneNone,,
7702129052863,,NoneNone,,
7702129054331,,NoneNone,,
7702129059398,,NoneNone,,
7702129063357,,NoneNone,,
7702129063395,,NoneNone,,
7702129063494,,NoneNone,,
7702129063937,,NoneNone,,
7702129072168,,NoneNone,,
7702129072335,,NoneNone,,
7702129072830,,NoneNone,,
7702129072939,,NoneNone,,
7702129074377,,NoneNone,,
7702129074483,,NoneNone,,
7702129074773,,NoneNone,,
7702129075022,,NoneNone,,
7702129075145,,NoneNone,,
7702129075237,,NoneNone,,
7702129076784,,NoneNone,,
7702129086615,,NoneNone,,
7702129099523,,NoneNone,,
7702129101264,,NoneNone,,
7702129103480,,NoneNone,,
7702129103916,,NoneNone,,
7702129104845,,NoneNone,,
7702129105125,,NoneNone,,
7702129105194,,NoneNone,,
7702129108522,,NoneNone,,
7702129112123,,NoneNone,,
7702130213031,,NoneNone,,
7702130613077,,NoneNone,,
7702130613633,,NoneNone,,
7702130614036,,NoneNone,,
7702130614692,,NoneNone,,
7702130614876,,NoneNone,,
7702132003579,,NoneNone,,
7702132009540,,NoneNone,,
7702132009571,,NoneNone,,
7702132018665,CONDON TODAY MUTUAL SENSATION 8X6 UNIDADES OFERTA ,16050,,https://olimpica.vtexassets.com/arquivos/ids/481835-800-auto?width=800&height=auto&aspect=true
7702132503307,,NoneNone,,
7702132504342,,NoneNone,,
7702132504380,,NoneNone,,
7702132508524,,NoneNone,,
